YEAR_END,TEAM,GP,W,L,MIN,PTS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,Restricted_Area_FGM,Restricted_Area_FGA,Paint_FGM,Paint_FGA,Midrange_FGM,Midrange_FGA,Left_corner_FGM,Left_corner_FGA,Right_corner_FGM,Right_corner_FGA,Corner_FGM,Corner_FGA,Above_break_FGM,Above_break_FGA
1999,Dallas Mavericks,50,19,31,2415,4581,1749,4033,202,595,881,1210,645,1478,2123,921,692,352,292,244,1065,6,-120,667,1156,243,585,638,1692,21,60,16,49,37,109,164,484
1999,Denver Nuggets,50,14,36,2405,4674,1681,3989,302,922,1010,1325,647,1392,2039,969,739,376,275,274,1145,6,-330,676,1204,211,528,495,1341,37,100,55,132,92,232,207,681
1999,Detroit Pistons,50,29,21,2410,4518,1660,3716,248,679,950,1283,605,1412,2017,1009,790,444,208,225,1139,6,171,722,1199,162,445,528,1393,28,68,24,55,52,123,196,553
1999,Golden State Warriors,50,21,29,2425,4416,1730,4173,162,565,794,1175,816,1559,2375,1037,768,414,221,304,1270,6,-125,644,1135,267,792,659,1683,17,53,26,82,43,135,117,421
1999,Houston Rockets,50,31,19,2415,4711,1755,3798,336,914,865,1187,536,1540,2076,1058,812,386,260,245,960,3,116,770,1181,232,606,420,1100,39,86,26,87,65,173,267,734
1999,Indiana Pacers,50,33,17,2420,4733,1731,3866,294,799,977,1228,574,1452,2026,1005,649,316,223,238,1082,10,187,579,964,245,639,614,1465,52,123,29,85,81,208,211,584
1999,Los Angeles Clippers,50,9,41,2425,4519,1711,4007,214,668,883,1225,665,1293,1958,820,796,424,236,289,1223,5,-441,773,1310,285,769,440,1260,25,52,25,71,50,123,163,541
1999,Los Angeles Lakers,50,31,19,2410,4950,1841,3935,241,685,1027,1503,617,1482,2099,1095,754,389,287,196,1231,4,151,859,1342,311,762,430,1145,19,71,26,55,45,126,196,553
1999,Miami Heat,50,33,17,2405,4449,1616,3565,289,804,928,1262,503,1512,2015,1019,744,327,304,188,1035,5,248,638,1041,193,483,502,1247,27,76,41,114,68,190,215,602
1999,Milwaukee Bucks,50,28,22,2410,4584,1753,3818,231,619,847,1155,570,1369,1939,1030,719,442,202,194,1142,9,83,656,1095,196,485,671,1622,37,97,31,91,68,188,162,425
1999,Minnesota Timberwolves,50,25,25,2405,4647,1838,4327,122,410,849,1143,754,1392,2146,1218,641,426,272,262,1185,5,19,612,1136,241,635,864,2148,14,49,16,47,30,96,91,304
1999,New Jersey Nets,50,16,34,2410,4569,1691,4160,225,679,962,1251,715,1437,2152,923,750,491,273,326,1134,8,-189,751,1354,149,482,567,1645,15,47,21,55,36,102,188,573
1999,New York Knicks,50,27,23,2420,4320,1610,3704,208,589,892,1218,551,1510,2061,963,804,395,262,215,1140,8,51,682,1190,212,601,508,1324,19,60,21,62,40,122,167,463
1999,Orlando Magic,50,33,17,2410,4473,1687,3943,223,675,876,1252,688,1445,2133,1067,819,496,213,239,935,5,130,719,1197,161,508,584,1562,27,58,12,38,39,96,184,569
1999,Philadelphia 76ers,50,28,22,2430,4483,1656,3883,98,371,1073,1486,729,1428,2157,934,822,542,271,263,1152,6,103,784,1239,178,645,596,1628,16,36,13,35,29,71,69,297
1999,Phoenix Suns,50,27,23,2410,4779,1797,4004,261,702,924,1215,598,1418,2016,1249,681,444,200,205,1022,6,113,702,1138,221,586,613,1579,39,95,23,66,62,161,199,536
1999,Portland Trail Blazers,50,35,15,2435,4742,1747,3956,246,675,1002,1349,646,1570,2216,1073,771,411,290,244,1126,8,318,716,1193,219,608,566,1480,28,63,40,89,68,152,178,519
1999,Sacramento Kings,50,27,23,2440,5009,1918,4307,290,943,883,1293,706,1573,2279,1129,842,444,232,221,1016,8,-21,929,1448,302,738,398,1179,30,100,28,90,58,190,231,743
1999,San Antonio Spurs,50,37,13,2415,4640,1740,3812,172,521,988,1415,614,1584,2198,1101,759,421,351,243,1010,6,403,813,1314,222,595,533,1382,52,112,25,67,77,179,95,336
1999,Seattle SuperSonics,50,25,25,2420,4743,1756,3976,309,899,922,1354,676,1422,2098,1087,765,393,201,224,1047,9,-54,802,1247,237,699,409,1134,40,124,28,77,68,201,240,691
1999,Toronto Raptors,50,23,27,2415,4557,1660,3940,226,662,1011,1330,712,1447,2159,1036,799,439,321,258,1139,11,-82,661,1208,210,555,563,1515,26,87,34,96,60,183,166,472
1999,Utah Jazz,50,37,13,2435,4666,1684,3620,140,388,1158,1510,555,1508,2063,1204,814,398,276,264,1133,7,326,820,1338,157,472,570,1427,14,27,20,40,34,67,103,313
1999,Vancouver Grizzlies,50,8,42,2435,4443,1643,3838,148,453,1009,1408,650,1359,2009,963,848,420,199,328,1123,8,-433,756,1286,224,704,515,1397,14,37,25,76,39,113,109,333
1999,Washington Wizards,50,18,32,2410,4560,1768,3969,179,580,845,1198,595,1403,1998,1064,736,393,193,212,1151,5,-112,707,1144,203,558,678,1689,14,49,23,69,37,118,143,458
1998,Atlanta Hawks,82,50,32,3976,7860,2887,6352,337,1016,1749,2314,1106,2416,3522,1569,1214,648,491,372,1671,13,288,1313,2195,304,829,936,2317,19,68,13,39,32,107,300,897
1998,Boston Celtics,82,36,46,3946,7864,3012,6934,415,1249,1425,1964,1196,2044,3240,1816,1330,987,366,406,2203,15,-215,1355,2420,340,962,902,2302,30,102,20,60,50,162,365,1077
1998,Charlotte Hornets,82,51,31,3956,7923,2968,6344,346,904,1641,2186,985,2341,3326,1941,1247,691,312,372,1757,25,164,1364,2266,309,850,950,2326,42,115,42,101,84,216,261,680
1998,Chicago Bulls,82,62,20,3971,7931,3064,6801,311,962,1492,2009,1243,2438,3681,1952,1178,695,353,356,1691,13,583,1326,2190,270,704,1162,2952,21,62,37,103,58,165,248,785
1998,Cleveland Cavaliers,82,47,35,3966,7585,2817,6207,298,801,1653,2187,955,2331,3286,1894,1422,814,419,455,1939,11,224,1320,2226,350,997,851,2188,58,118,31,85,89,203,207,582
1998,Dallas Mavericks,82,20,62,3981,7494,2882,6753,422,1183,1308,1738,1008,2280,3288,1535,1183,646,466,374,1643,13,-501,980,1773,377,935,1105,2878,51,123,35,102,86,225,333,933
1998,Denver Nuggets,82,11,71,3946,7300,2677,6411,288,893,1658,2147,1040,2157,3197,1547,1312,664,393,535,1937,16,-966,1121,1915,254,699,1014,2903,21,63,28,79,49,142,238,743
1998,Detroit Pistons,82,37,45,3991,7721,2862,6373,293,938,1704,2288,1044,2338,3382,1597,1198,678,344,382,1805,13,129,1333,2145,307,819,930,2476,17,72,16,59,33,131,259,796
1998,Golden State Warriors,82,19,63,3966,7237,2845,6883,189,696,1358,1912,1288,2473,3761,1708,1369,621,448,478,1859,8,-748,1167,1974,355,1152,1133,3060,18,61,16,54,34,115,155,572
1998,Houston Rockets,82,41,41,3966,8099,2946,6513,573,1670,1634,2120,987,2350,3337,1799,1298,686,294,365,1653,14,-62,1271,2034,343,857,774,2000,46,127,47,140,93,267,465,1347
1998,Indiana Pacers,82,58,24,3966,7874,2921,6223,401,1029,1631,2136,874,2348,3222,1889,1168,645,368,366,1858,10,499,1140,1747,360,968,1020,2478,59,146,23,60,82,206,317,813
1998,Los Angeles Clippers,82,17,65,3956,7865,2930,6690,525,1468,1480,2047,1040,2276,3316,1533,1323,625,456,412,1827,9,-604,1371,2247,348,1042,691,1945,48,132,37,102,85,234,435,1217
1998,Los Angeles Lakers,82,61,21,3966,8652,3146,6536,497,1415,1863,2743,1079,2471,3550,2009,1256,734,556,423,1859,9,635,1815,2827,403,1061,434,1238,62,161,39,95,101,256,392,1146
1998,Miami Heat,82,55,27,3951,7787,2850,6327,548,1544,1539,2082,1028,2419,3447,1758,1226,665,429,370,1982,14,404,1219,1939,376,1000,717,1863,60,187,87,211,147,398,390,1119
1998,Milwaukee Bucks,82,36,46,3986,7748,2918,6399,249,703,1663,2167,1035,2236,3271,1649,1383,733,357,398,1915,16,-157,1092,1810,410,1037,1168,2854,26,61,22,60,48,121,199,557
1998,Minnesota Timberwolves,82,45,37,3986,8290,3157,6844,303,873,1673,2253,1063,2429,3492,2068,1138,639,427,412,1882,21,58,1224,2069,393,999,1239,2914,34,74,51,123,85,197,216,654
1998,New Jersey Nets,82,43,39,3976,8170,3055,6928,310,937,1750,2351,1344,2137,3481,1685,1180,777,314,515,1917,21,129,1359,2373,315,892,1073,2730,24,81,25,59,49,140,259,782
1998,New York Knicks,82,43,39,3966,7509,2864,6413,382,1139,1399,1812,978,2434,3412,1787,1247,634,278,313,1947,21,202,1188,2053,238,633,1056,2590,41,104,34,108,75,212,307,912
1998,Orlando Magic,82,41,41,3966,7387,2771,6455,293,907,1552,2138,1178,2203,3381,1694,1258,649,441,388,1617,17,-88,1247,2116,242,734,996,2711,25,73,26,73,51,146,235,738
1998,Philadelphia 76ers,82,31,51,3951,7651,2837,6409,243,810,1734,2352,1125,2294,3419,1729,1356,729,490,508,1878,8,-196,1369,2335,323,954,902,2313,23,69,19,48,42,117,200,683
1998,Phoenix Suns,82,56,26,3991,8166,3138,6710,431,1211,1459,1948,991,2452,3443,2124,1236,756,429,323,1765,16,425,1331,2129,374,905,1008,2483,50,131,46,130,96,261,329,923
1998,Portland Trail Blazers,82,46,36,3966,7734,2885,6397,324,1047,1640,2226,1086,2522,3608,1766,1383,585,464,445,1859,14,115,1385,2249,425,1109,786,2083,21,70,17,59,38,129,251,820
1998,Sacramento Kings,82,27,55,3946,7637,2957,6684,283,806,1440,2096,1094,2304,3398,1836,1271,596,420,466,1810,4,-458,1269,2125,436,1108,968,2646,24,60,42,99,66,159,218,636
1998,San Antonio Spurs,82,56,26,3966,7587,2898,6187,302,863,1489,2164,984,2638,3622,1839,1318,516,568,378,1731,13,327,1426,2345,351,902,827,2095,39,129,35,91,74,220,220,621
1998,Seattle SuperSonics,82,61,21,3951,8246,3052,6459,621,1571,1521,2109,931,2225,3156,1986,1145,804,376,403,1812,17,588,1399,2230,315,847,726,1832,66,165,66,147,132,312,479,1235
1998,Toronto Raptors,82,16,66,3986,7781,2965,6813,372,1086,1479,2060,1187,2149,3336,1746,1371,769,663,514,1851,9,-760,1422,2496,327,946,844,2287,45,109,34,88,79,197,293,882
1998,Utah Jazz,82,62,20,3956,8279,2993,6113,249,670,2044,2644,962,2405,3367,2070,1259,648,412,423,1961,24,536,1459,2411,262,648,1026,2391,12,39,29,66,41,105,205,552
1998,Vancouver Grizzlies,82,19,63,3966,7923,3006,6567,325,898,1586,2145,1081,2313,3394,1960,1405,614,349,538,1809,16,-599,1426,2317,397,1066,858,2286,40,85,50,113,90,198,235,689
1998,Washington Wizards,82,42,40,3961,7969,3080,6811,320,944,1489,2156,1121,2341,3462,1900,1156,689,379,372,1839,16,48,1323,2164,358,1003,1079,2702,31,91,51,134,82,225,238,715
1997,Atlanta Hawks,82,56,26,3961,7774,2812,6307,659,1833,1491,1955,1021,2350,3371,1557,1228,701,427,332,1591,5,446,1204,2217,237,543,976,2449,76,193,46,111,122,304,273,782
1997,Boston Celtics,82,15,67,3981,8248,3066,6967,467,1331,1649,2199,1094,2188,3282,1792,1342,811,315,557,1915,9,-601,1581,3610,269,563,932,1954,52,113,59,145,111,258,173,580
1997,Charlotte Hornets,82,54,28,3961,8108,2988,6342,591,1382,1541,1984,910,2298,3208,2021,1203,597,349,335,1702,15,153,1353,3059,207,425,1160,2274,60,93,48,82,108,175,160,405
1997,Chicago Bulls,82,69,13,3946,8458,3277,6923,523,1403,1381,1848,1235,2461,3696,2142,1109,717,332,286,1617,17,886,1195,2182,309,660,1538,3405,25,64,38,89,63,153,172,521
1997,Cleveland Cavaliers,82,42,40,3971,7173,2704,5972,483,1284,1282,1773,909,2159,3068,1714,1188,657,315,350,1882,20,151,1085,1949,255,669,1181,2831,35,84,41,123,76,207,107,310
1997,Dallas Mavericks,82,24,58,3961,7428,2812,6451,429,1315,1375,1918,1039,2263,3302,1662,1323,654,351,433,1798,15,-522,1268,2249,335,842,1007,2736,42,119,36,94,78,213,123,401
1997,Denver Nuggets,82,21,61,3986,8020,2934,6687,636,1711,1516,1992,994,2452,3446,1889,1359,504,487,453,1784,19,-515,1067,1998,375,803,1168,2981,53,147,20,67,73,214,250,684
1997,Detroit Pistons,82,54,28,3966,7723,2827,6095,582,1499,1487,1995,858,2292,3150,1554,1042,633,283,281,1651,15,430,1142,1957,287,712,1001,2388,62,162,58,164,120,326,277,706
1997,Golden State Warriors,82,30,52,3981,8169,2996,6566,481,1363,1696,2180,1086,2258,3344,1821,1410,612,359,395,1787,5,-388,1270,2198,398,900,1127,2854,27,74,33,77,60,151,141,459
1997,Houston Rockets,82,57,25,3971,8248,3037,6484,671,1839,1503,1992,927,2565,3492,2013,1365,688,347,365,1610,15,367,1310,2199,448,947,971,2513,74,181,40,98,114,279,192,534
1997,Indiana Pacers,82,39,43,3986,7819,2851,6254,430,1130,1687,2336,1029,2390,3419,1750,1338,585,394,418,1977,28,80,1264,2294,345,840,1037,2526,30,86,17,54,47,140,157,448
1997,Los Angeles Clippers,82,36,46,3986,7969,2989,6696,474,1339,1517,2074,1092,2242,3334,1662,1311,733,441,419,1964,10,-193,1364,2485,303,709,1095,2817,31,88,33,53,64,141,163,535
1997,Los Angeles Lakers,82,56,26,3986,8200,3018,6642,551,1500,1613,2330,1092,2414,3506,1844,1222,740,575,388,1818,9,350,1516,2777,392,892,781,2082,49,107,27,59,76,166,253,718
1997,Miami Heat,82,61,21,3961,7776,2822,6235,678,1865,1454,2022,957,2401,3358,1735,1306,651,439,392,1919,21,450,1184,2023,357,913,937,2384,67,171,73,172,140,343,203,561
1997,Milwaukee Bucks,82,33,49,3946,7818,2967,6303,324,920,1560,2104,955,2263,3218,1610,1285,634,348,392,1892,11,-155,1302,2296,429,976,1014,2401,17,41,26,64,43,105,178,517
1997,Minnesota Timberwolves,82,40,42,3956,7882,2937,6436,371,1093,1637,2180,957,2302,3259,1874,1243,618,557,444,1818,13,-121,1228,2190,323,756,1197,2945,35,86,26,69,61,155,128,380
1997,New Jersey Nets,82,26,56,3956,7974,2994,7091,484,1371,1502,2031,1410,2376,3786,1726,1290,678,481,516,1865,14,-374,1338,2601,321,868,1064,2833,45,102,20,68,65,170,206,611
1997,New York Knicks,82,57,25,3971,7819,2882,6227,470,1294,1585,2119,973,2516,3489,1809,1462,630,378,295,2033,14,256,1255,2298,311,644,1094,2637,26,83,45,99,71,182,151,457
1997,Orlando Magic,82,45,37,3971,7719,2839,6497,567,1662,1474,1975,1071,2221,3292,1689,1250,697,362,417,1643,9,-29,1290,2316,331,815,957,2609,67,143,51,113,118,256,143,491
1997,Philadelphia 76ers,82,22,60,3956,8215,3003,6850,433,1356,1776,2450,1267,2355,3622,1695,1437,683,394,494,1733,8,-536,1583,2999,268,588,860,2329,35,66,31,78,66,144,226,784
1997,Phoenix Suns,82,40,42,3971,8431,3143,6705,527,1428,1618,2125,916,2376,3292,2067,1180,664,322,372,1727,9,54,1437,2367,364,840,1152,2951,50,140,40,98,90,238,99,299
1997,Portland Trail Blazers,82,49,33,3971,8114,3000,6465,501,1401,1613,2261,1058,2494,3552,1709,1357,640,434,428,1928,15,342,1439,2538,437,1037,988,2440,17,44,14,42,31,86,105,359
1997,Sacramento Kings,82,34,48,3962,7908,3000,6611,414,1058,1494,2067,1100,2307,3407,1799,1328,588,362,429,1923,31,-321,1195,2189,425,972,1218,3002,44,85,32,73,76,158,86,285
1997,San Antonio Spurs,82,20,62,3946,7418,2827,6391,378,1180,1386,1929,1101,2129,3230,1661,1243,646,431,448,1764,13,-646,1452,2768,278,656,923,2405,34,106,28,66,62,172,112,390
1997,Seattle SuperSonics,82,57,25,3956,8272,2994,6413,559,1583,1725,2295,1010,2270,3280,1929,1231,904,388,423,1802,14,633,1602,2827,276,611,849,2256,54,147,39,107,93,254,174,457
1997,Toronto Raptors,82,30,52,3966,7829,2897,6632,589,1624,1446,2008,1135,2254,3389,1714,1347,723,517,442,1883,7,-256,1380,2540,296,796,993,2602,38,119,35,112,73,231,154,453
1997,Utah Jazz,82,64,18,3966,8454,3131,6216,334,902,1858,2416,889,2410,3299,2199,1259,748,418,373,1980,18,721,1546,2519,316,662,1127,2617,22,45,26,64,48,109,94,306
1997,Vancouver Grizzlies,82,14,68,3956,7313,2819,6453,445,1274,1230,1734,1023,2155,3178,1862,1302,658,464,461,1755,5,-839,1258,2295,350,768,982,2691,26,93,45,115,71,208,158,482
1997,Washington Bullets,82,44,38,3971,8147,3208,6678,331,1001,1400,1979,1011,2419,3430,1921,1290,715,402,334,1815,16,133,1536,2637,463,969,979,2384,21,86,52,133,73,219,157,461
